dia,open,last,close,symbol,exchange,weekday,high_max,low_min,volume_sum,spline,date
2020-07-30 00:00:00+00:00,96.47,96.82,96.97,NKE,IEXG,Thursday,97.23,95.7965,18508384.0,0,2020-07-30
2020-07-31 00:00:00+00:00,96.89,97.61,96.82,NKE,IEXG,Friday,97.65,96.3,22646394.0,0,2020-07-31
2020-08-03 00:00:00+00:00,98.03,98.33,97.61,NKE,IEXG,Monday,99.29,97.82,26615587.0,0,2020-08-03
2020-08-04 00:00:00+00:00,97.79,97.33,98.33,NKE,IEXG,Tuesday,97.95,96.55,81982496.0,0,2020-08-04
2020-08-05 00:00:00+00:00,97.27,100.99,97.33,NKE,IEXG,Wednesday,101.24,97.27,24210996.0,0,2020-08-05
2020-08-06 00:00:00+00:00,100.64,100.45,100.94,NKE,IEXG,Thursday,101.18,100.03,23220189.0,0,2020-08-06
2020-08-07 00:00:00+00:00,101.0,101.86,100.45,NKE,IEXG,Friday,101.91,99.89,19686804.0,0,2020-08-07
2020-08-10 00:00:00+00:00,102.47,105.41,101.86,NKE,IEXG,Monday,106.83,102.4,88628327.0,0,2020-08-10
2020-08-11 00:00:00+00:00,106.85,105.12,105.41,NKE,IEXG,Tuesday,107.3299,104.86,23285467.0,0,2020-08-11
2020-08-12 00:00:00+00:00,105.72,105.22,105.12,NKE,IEXG,Wednesday,105.89,103.38,31508658.0,0,2020-08-12
2020-08-13 00:00:00+00:00,105.3,106.52,105.22,NKE,IEXG,Thursday,106.99,105.2,17973542.0,0,2020-08-13
2020-08-14 00:00:00+00:00,106.12,106.43,106.52,NKE,IEXG,Friday,106.78,105.46,12764005.0,0,2020-08-14
2020-08-17 00:00:00+00:00,106.5,105.66,106.43,NKE,IEXG,Monday,106.5,105.115,14783647.0,0,2020-08-17
2020-08-18 00:00:00+00:00,106.46,106.97,105.66,NKE,IEXG,Tuesday,107.0,105.47,23283532.0,0,2020-08-18
2020-08-19 00:00:00+00:00,107.69,108.39,106.97,NKE,IEXG,Wednesday,109.69,107.35,39356195.0,0,2020-08-19
2020-08-20 00:00:00+00:00,107.56,108.01,108.39,NKE,IEXG,Thursday,108.74,107.35,59836982.0,0,2020-08-20
2020-08-21 00:00:00+00:00,108.025,109.76,108.01,NKE,IEXG,Friday,109.765,107.77,16363621.0,0,2020-08-21
2020-08-24 00:00:00+00:00,110.0,111.83,109.75,NKE,IEXG,Monday,112.0,109.9,52106309.0,0,2020-08-24
2020-08-25 00:00:00+00:00,112.0,111.51,111.83,NKE,IEXG,Tuesday,112.28,111.09,32005314.0,0,2020-08-25
2020-08-26 00:00:00+00:00,111.92,111.53,111.51,NKE,IEXG,Wednesday,112.09,111.29,60980656.0,0,2020-08-26
2020-08-27 00:00:00+00:00,111.99,110.84,111.53,NKE,IEXG,Thursday,112.8,110.5,17439190.0,0,2020-08-27
2020-08-28 00:00:00+00:00,111.01,112.29,110.59869018527999,NKE,IEXG,Friday,112.67,110.57,18057945.0,0,2020-08-28
2020-08-31 00:00:00+00:00,112.14,111.89,112.29,NKE,IEXG,Monday,112.52,111.14,10715124.0,0,2020-08-31
2020-09-01 00:00:00+00:00,112.0,114.84,111.89,NKE,IEXG,Tuesday,114.9,111.83,20243183.0,0,2020-09-01
2020-09-02 00:00:00+00:00,115.06,116.8,114.84,NKE,IEXG,Wednesday,117.41,114.5,13774247.0,0,2020-09-02
2020-09-03 00:00:00+00:00,116.8,112.85,116.8,NKE,IEXG,Thursday,116.9,112.0,19884845.0,0,2020-09-03
2020-09-04 00:00:00+00:00,112.96,112.4,112.85,NKE,IEXG,Friday,113.75,110.21,23691239.0,0,2020-09-04
2020-09-07 00:00:00+00:00,112.22724375399851,111.3399747112416,113.11078408240613,NKE,IEXG,Monday,114.6494517910297,110.83768139269456,10510862.81319816,1,2020-09-07
2020-09-08 00:00:00+00:00,111.18,112.27,112.4,NKE,IEXG,Tuesday,113.81,110.63,10359579.0,0,2020-09-08
2020-09-09 00:00:00+00:00,113.02,114.9,112.72,NKE,IEXG,Wednesday,116.21,112.72,32177153.0,0,2020-09-09
2020-09-10 00:00:00+00:00,115.9,114.79,114.9,NKE,IEXG,Thursday,118.227,113.9975,12945097.0,0,2020-09-10
2020-09-11 00:00:00+00:00,116.76,118.0,114.79,NKE,IEXG,Friday,119.25,116.42,26785243.0,0,2020-09-11
2020-09-14 00:00:00+00:00,118.5,119.28,118.0,NKE,IEXG,Monday,119.93,118.17,28270408.0,0,2020-09-14
2020-09-15 00:00:00+00:00,119.63,119.36,119.28,NKE,IEXG,Tuesday,120.465,119.265,30548384.0,0,2020-09-15
2020-09-16 00:00:00+00:00,118.31,118.59,119.27,NKE,IEXG,Wednesday,119.69,118.16,36013377.0,0,2020-09-16
2020-09-17 00:00:00+00:00,117.34,116.36,118.59,NKE,IEXG,Thursday,118.55,115.8,50692303.0,0,2020-09-17
2020-09-18 00:00:00+00:00,115.98,114.635,116.36,NKE,IEXG,Friday,117.83,114.635,42430788.0,0,2020-09-18
2020-09-21 00:00:00+00:00,112.95,113.37,114.66,NKE,IEXG,Monday,114.06,111.74,52159559.0,0,2020-09-21
2020-09-22 00:00:00+00:00,113.1,116.87,113.37,NKE,IEXG,Tuesday,127.98,112.85,47956652.0,0,2020-09-22
2020-09-23 00:00:00+00:00,130.22,127.11,116.87,NKE,IEXG,Wednesday,131.39,125.26,167999649.0,0,2020-09-23
2020-09-24 00:00:00+00:00,126.44,124.75,127.11,NKE,IEXG,Thursday,127.54,123.3,112917688.0,0,2020-09-24
2020-09-25 00:00:00+00:00,123.65,124.23,124.75,NKE,IEXG,Friday,124.75,122.27,43807627.0,0,2020-09-25
2020-09-28 00:00:00+00:00,125.16,124.32,124.23,NKE,IEXG,Monday,126.19,123.885,28224850.0,0,2020-09-28
2020-09-29 00:00:00+00:00,124.34,126.35,124.32,NKE,IEXG,Tuesday,127.1,123.96,45682389.0,0,2020-09-29
2020-09-30 00:00:00+00:00,126.1,125.54,126.35,NKE,IEXG,Wednesday,127.28,125.1647,35270802.0,0,2020-09-30
2020-10-01 00:00:00+00:00,127.73,126.64,125.54,NKE,IEXG,Thursday,127.73,125.31,48533011.0,0,2020-10-01
2020-10-02 00:00:00+00:00,124.35,126.64,126.64,NKE,IEXG,Friday,126.8,123.59,54437296.0,0,2020-10-02
2020-10-05 00:00:00+00:00,127.07,127.91,126.64,NKE,IEXG,Monday,128.5,126.45,49987108.0,0,2020-10-05
2020-10-06 00:00:00+00:00,128.84,127.65,127.91,NKE,IEXG,Tuesday,130.44,127.2654,56652661.0,0,2020-10-06
2020-10-07 00:00:00+00:00,128.4,130.06,127.65,NKE,IEXG,Wednesday,130.41,128.25,37880465.0,0,2020-10-07
2020-10-08 00:00:00+00:00,130.4,129.71,130.06,NKE,IEXG,Thursday,130.9289,129.51,31829947.0,0,2020-10-08
2020-10-09 00:00:00+00:00,129.99,130.98,129.71,NKE,IEXG,Friday,131.19,129.3254,32915385.0,0,2020-10-09
2020-10-12 00:00:00+00:00,131.19,129.46,130.98,NKE,IEXG,Monday,131.34,129.26,36496052.0,0,2020-10-12
2020-10-13 00:00:00+00:00,128.05,129.2,129.46,NKE,IEXG,Tuesday,129.87,127.96,37644648.0,0,2020-10-13
2020-10-14 00:00:00+00:00,129.53,127.66,129.2,NKE,IEXG,Wednesday,129.6,127.0,26933704.0,0,2020-10-14
2020-10-15 00:00:00+00:00,126.48,129.0,127.66,NKE,IEXG,Thursday,129.0999,126.11,32930878.0,0,2020-10-15
2020-10-16 00:00:00+00:00,129.67,127.97,129.0,NKE,IEXG,Friday,130.19,127.55,35629209.0,0,2020-10-16
2020-10-19 00:00:00+00:00,127.395,128.25960816249517,127.395,NKE,IEXG,Monday,129.76,127.05,0.0,0,2020-10-19
2020-10-20 00:00:00+00:00,128.51,129.54,128.51,NKE,IEXG,Tuesday,129.895,127.71,0.0,0,2020-10-20
2020-10-21 00:00:00+00:00,128.5,129.43,128.49,NKE,IEXG,Wednesday,131.38,128.45,4916342.0,0,2020-10-21
2020-10-22 00:00:00+00:00,129.6,130.02,129.43,NKE,IEXG,Thursday,130.26,128.8601,32143338.0,0,2020-10-22
2020-10-23 00:00:00+00:00,130.0,129.99,130.02,NKE,IEXG,Friday,130.6,128.65,25459161.0,0,2020-10-23
2020-10-26 00:00:00+00:00,129.06,128.37,129.99,NKE,IEXG,Monday,129.62,126.68,32088395.0,0,2020-10-26
2020-10-27 00:00:00+00:00,128.78,127.99,128.37,NKE,IEXG,Tuesday,129.49,127.9,20143371.0,0,2020-10-27
2020-10-28 00:00:00+00:00,121.88,121.93,121.88,NKE,IEXG,Wednesday,126.41,121.1,50597292.0,0,2020-10-28
2020-10-29 00:00:00+00:00,122.28,122.86,122.08,NKE,IEXG,Thursday,124.19,121.15,56995914.0,0,2020-10-29
2020-10-30 00:00:00+00:00,123.66,120.08,122.86,NKE,IEXG,Friday,123.66,118.8,55443353.0,0,2020-10-30
2020-11-02 00:00:00+00:00,122.37,122.39,120.08,NKE,IEXG,Monday,124.1,121.1,54963248.0,0,2020-11-02
2020-11-03 00:00:00+00:00,124.01,124.59,122.39,NKE,IEXG,Tuesday,125.5,123.19,23737342.0,0,2020-11-03
2020-11-04 00:00:00+00:00,125.33,127.34,124.59,NKE,IEXG,Wednesday,128.93,123.28,42909935.0,0,2020-11-04
2020-11-05 00:00:00+00:00,129.19,129.7,127.34,NKE,IEXG,Thursday,130.41,128.45,37522114.0,0,2020-11-05
2020-11-06 00:00:00+00:00,129.91,128.9,129.7,NKE,IEXG,Friday,129.91,128.345,39547469.0,0,2020-11-06
2020-11-09 00:00:00+00:00,135.06,128.95,128.9,NKE,IEXG,Monday,136.35,128.7652,64006010.0,0,2020-11-09
2020-11-10 00:00:00+00:00,130.05,127.71,128.95,NKE,IEXG,Tuesday,130.115,126.25,51511639.0,0,2020-11-10
2020-11-11 00:00:00+00:00,128.69,127.66,127.71,NKE,IEXG,Wednesday,129.7985,127.17,42203692.0,0,2020-11-11
2020-11-12 00:00:00+00:00,126.62,126.64,127.66,NKE,IEXG,Thursday,127.8386,125.625,42276110.0,0,2020-11-12
2020-11-13 00:00:00+00:00,127.91,128.28,126.64,NKE,IEXG,Friday,128.6,126.83,32013336.0,0,2020-11-13
2020-11-16 00:00:00+00:00,129.46,130.11,128.28,NKE,IEXG,Monday,130.32,127.37,54645535.0,0,2020-11-16
2020-11-17 00:00:00+00:00,130.48,132.21,130.11,NKE,IEXG,Tuesday,132.6,129.11,61220899.0,0,2020-11-17
2020-11-18 00:00:00+00:00,133.07,131.63,132.21,NKE,IEXG,Wednesday,133.98,131.53,39807872.0,0,2020-11-18
2020-11-19 00:00:00+00:00,131.92,131.91,131.63,NKE,IEXG,Thursday,132.11,129.93,44185693.0,0,2020-11-19
2020-11-20 00:00:00+00:00,133.3,132.98,131.91,NKE,IEXG,Friday,133.53,131.9,36539511.0,0,2020-11-20
2020-11-23 00:00:00+00:00,134.38,134.13,132.98,NKE,IEXG,Monday,134.89,133.09,31053873.0,0,2020-11-23
2020-11-24 00:00:00+00:00,135.0,134.7,134.13,NKE,IEXG,Tuesday,135.99,134.21,32989495.0,0,2020-11-24
2020-11-25 00:00:00+00:00,134.25,135.54,134.7,NKE,IEXG,Wednesday,135.7999,133.62,25036858.0,0,2020-11-25
2020-11-26 00:00:00+00:00,134.6686873913147,135.13519795084744,134.56466764828528,NKE,IEXG,Thursday,135.7807139586435,134.009947993796,9467955.696236817,1,2020-11-26
2020-11-27 00:00:00+00:00,136.0,134.25,135.54,NKE,IEXG,Friday,136.14,133.34,12285240.0,0,2020-11-27
2020-11-30 00:00:00+00:00,133.91,134.7,134.25,NKE,IEXG,Monday,135.29,132.69,39547681.0,0,2020-11-30
2020-12-01 00:00:00+00:00,136.44,135.44,134.7,NKE,IEXG,Tuesday,136.5,134.75,32904906.0,0,2020-12-01
2020-12-02 00:00:00+00:00,135.16,135.58,135.44,NKE,IEXG,Wednesday,136.32,134.66,31873018.0,0,2020-12-02
2020-12-03 00:00:00+00:00,135.1,136.96,135.58,NKE,IEXG,Thursday,137.95,135.0,40723722.0,0,2020-12-03
2020-12-04 00:00:00+00:00,137.08,137.19,136.68601025716,NKE,IEXG,Friday,137.4,135.64,23734087.0,0,2020-12-04
2020-12-07 00:00:00+00:00,137.0,138.75,137.19,NKE,IEXG,Monday,138.86,136.69,31160323.0,0,2020-12-07
2020-12-08 00:00:00+00:00,138.24,139.12,138.75,NKE,IEXG,Tuesday,140.4373,137.65,42836528.0,0,2020-12-08
2020-12-09 00:00:00+00:00,140.57,138.79,139.12,NKE,IEXG,Wednesday,140.6,138.27,23249100.0,0,2020-12-09
2020-12-10 00:00:00+00:00,138.28,137.58,138.79,NKE,IEXG,Thursday,139.14,137.24,52952402.0,0,2020-12-10
2020-12-11 00:00:00+00:00,137.39,137.41,137.58,NKE,IEXG,Friday,138.14,136.23,30589183.0,0,2020-12-11
2020-12-14 00:00:00+00:00,138.92,136.28,137.41,NKE,IEXG,Monday,140.38,136.2,68031968.0,0,2020-12-14
2020-12-15 00:00:00+00:00,137.43,139.39,136.28,NKE,IEXG,Tuesday,139.44,137.1,51130266.0,0,2020-12-15
2020-12-16 00:00:00+00:00,139.07,138.34,139.39,NKE,IEXG,Wednesday,140.49,137.46,38900193.0,0,2020-12-16
2020-12-17 00:00:00+00:00,139.92,140.5,138.34,NKE,IEXG,Thursday,140.74,138.75,58572017.0,0,2020-12-17
2020-12-18 00:00:00+00:00,141.09,137.28,140.5,NKE,IEXG,Friday,141.14,137.17,46455534.0,0,2020-12-18
2020-12-21 00:00:00+00:00,144.82,144.02,137.28,NKE,IEXG,Monday,147.95,142.51,116831752.0,0,2020-12-21
2020-12-22 00:00:00+00:00,143.05,142.45,144.02,NKE,IEXG,Tuesday,143.91,141.09,33353980.0,0,2020-12-22
2020-12-23 00:00:00+00:00,142.56,141.76,142.45,NKE,IEXG,Wednesday,143.6,141.7,21831397.0,0,2020-12-23
2020-12-24 00:00:00+00:00,141.1,141.6,141.76,NKE,IEXG,Thursday,142.19,141.1,7698054.0,0,2020-12-24
2020-12-25 00:00:00+00:00,142.7347166347018,142.81757257127404,141.89965664681083,NKE,IEXG,Friday,142.8561554429331,142.3786955863789,15551662.737010948,1,2020-12-25
2020-12-28 00:00:00+00:00,142.54,142.43,141.6,NKE,IEXG,Monday,142.92,141.0438,28960096.0,0,2020-12-28
2020-12-29 00:00:00+00:00,142.83,141.57,142.43,NKE,IEXG,Tuesday,143.06,140.43,22055028.0,0,2020-12-29
2020-12-30 00:00:00+00:00,142.16,141.58,141.57,NKE,IEXG,Wednesday,142.61,140.66,21472587.0,0,2020-12-30
2020-12-31 00:00:00+00:00,141.7,141.47,141.58,NKE,IEXG,Thursday,141.79,140.37,17487711.0,0,2020-12-31
2021-01-01 00:00:00+00:00,141.39277875476634,140.00069303937155,141.15502991920584,NKE,IEXG,Friday,141.25352829858068,137.8804895510847,28369771.999698546,1,2021-01-01
2021-01-04 00:00:00+00:00,142.85,140.1,141.47,NKE,IEXG,Monday,142.97,138.32,34528291.0,0,2021-01-04
2021-01-05 00:00:00+00:00,138.6,141.23,140.1,NKE,IEXG,Tuesday,141.66,138.6,24040975.0,0,2021-01-05
2021-01-06 00:00:00+00:00,141.25,142.35,141.23,NKE,IEXG,Wednesday,143.5699,139.53,36759388.0,0,2021-01-06
2021-01-07 00:00:00+00:00,143.2,144.95,142.35,NKE,IEXG,Thursday,145.64,143.0,30563128.0,0,2021-01-07
2021-01-08 00:00:00+00:00,145.55,146.35,144.95,NKE,IEXG,Friday,146.82,144.9001,27011801.0,0,2021-01-08
2021-01-11 00:00:00+00:00,146.0,147.05,146.35,NKE,IEXG,Monday,147.1,144.8006,50446795.0,0,2021-01-11
2021-01-12 00:00:00+00:00,146.5,145.05,147.05,NKE,IEXG,Tuesday,147.28,144.38,25902699.0,0,2021-01-12
2021-01-13 00:00:00+00:00,144.83,143.04,145.05,NKE,IEXG,Wednesday,145.1265,142.43,24100480.0,0,2021-01-13
2021-01-14 00:00:00+00:00,143.66,141.3,143.04,NKE,IEXG,Thursday,144.9,140.93,27291541.0,0,2021-01-14
2021-01-15 00:00:00+00:00,140.56,140.72,141.3,NKE,IEXG,Friday,142.38,139.88,29957446.0,0,2021-01-15
2021-01-18 00:00:00+00:00,140.43110308450878,140.3827329014144,139.58937267297824,NKE,IEXG,Monday,142.82216269807245,139.7291365524749,37546581.36769456,1,2021-01-18
2021-01-19 00:00:00+00:00,140.99,139.27,140.72,NKE,IEXG,Tuesday,141.2166,138.41,35562219.0,0,2021-01-19
2021-01-20 00:00:00+00:00,140.38,142.8,139.27,NKE,IEXG,Wednesday,143.21,140.01,20434547.0,0,2021-01-20
2021-01-21 00:00:00+00:00,142.41,141.61,142.8,NKE,IEXG,Thursday,143.813,141.125,24613446.0,0,2021-01-21
2021-01-22 00:00:00+00:00,141.09,139.35,141.61,NKE,IEXG,Friday,141.88,139.31,20006160.0,0,2021-01-22
2021-01-25 00:00:00+00:00,138.99,137.55,139.35,NKE,IEXG,Monday,139.2,134.74,53079904.0,0,2021-01-25
2021-01-26 00:00:00+00:00,137.76,135.1,137.55,NKE,IEXG,Tuesday,137.845,134.71,64458760.0,0,2021-01-26
2021-01-27 00:00:00+00:00,132.22,131.02,135.1,NKE,IEXG,Wednesday,133.35,130.2668,80486899.0,0,2021-01-27
2021-01-28 00:00:00+00:00,132.36,134.72,131.02,NKE,IEXG,Thursday,136.37,131.5,59169405.0,0,2021-01-28
2021-01-29 00:00:00+00:00,133.95,133.59,134.72,NKE,IEXG,Friday,135.025,132.15,41639817.0,0,2021-01-29
2021-02-01 00:00:00+00:00,135.37,135.71,133.59,NKE,IEXG,Monday,136.05,133.3,29816076.0,0,2021-02-01
2021-02-02 00:00:00+00:00,137.06,139.59,135.71,NKE,IEXG,Tuesday,139.86,136.75,37834947.0,0,2021-02-02
2021-02-03 00:00:00+00:00,139.7,138.63,139.59,NKE,IEXG,Wednesday,140.06,138.01,33885897.0,0,2021-02-03
2021-02-04 00:00:00+00:00,139.55,140.63,138.63,NKE,IEXG,Thursday,141.05,138.66,35384019.0,0,2021-02-04
2021-02-05 00:00:00+00:00,141.34,145.11,140.63,NKE,IEXG,Friday,145.5717,141.29,39129684.0,0,2021-02-05
2021-02-08 00:00:00+00:00,145.15,143.41,145.11,NKE,IEXG,Monday,145.88,142.8,41466281.0,0,2021-02-08
2021-02-09 00:00:00+00:00,143.6,141.79,143.41,NKE,IEXG,Tuesday,144.22,141.7,24123483.0,0,2021-02-09
2021-02-10 00:00:00+00:00,142.45,142.46,141.79,NKE,IEXG,Wednesday,142.94,140.9,27237500.0,0,2021-02-10
2021-02-11 00:00:00+00:00,143.0,143.54,142.46,NKE,IEXG,Thursday,144.35,142.41,26063576.0,0,2021-02-11
2021-02-12 00:00:00+00:00,143.11,142.12,143.54,NKE,IEXG,Friday,143.45,141.4,22943401.0,0,2021-02-12
2021-02-15 00:00:00+00:00,141.84368226708253,142.77145605022884,141.65105951699815,NKE,IEXG,Monday,143.05438470681705,140.94264439544452,26982531.93425989,1,2021-02-15
2021-02-16 00:00:00+00:00,143.37,141.71,142.12,NKE,IEXG,Tuesday,143.37,141.03,30102464.0,0,2021-02-16
2021-02-17 00:00:00+00:00,141.3,143.99,141.71,NKE,IEXG,Wednesday,144.565,140.21,31639820.0,0,2021-02-17
2021-02-18 00:00:00+00:00,142.98,145.09,143.99,NKE,IEXG,Thursday,145.39,141.21,50220411.0,0,2021-02-18
2021-02-19 00:00:00+00:00,145.43,142.02,145.09,NKE,IEXG,Friday,145.5,141.5,47656412.0,0,2021-02-19
2021-02-22 00:00:00+00:00,141.54,136.67,142.02,NKE,IEXG,Monday,142.46,136.26,71818002.0,0,2021-02-22
2021-02-23 00:00:00+00:00,136.03,136.13,136.67,NKE,IEXG,Tuesday,136.83,131.58,65589269.0,0,2021-02-23
2021-02-24 00:00:00+00:00,135.06,135.65,136.13,NKE,IEXG,Wednesday,135.96,133.95,53215805.0,0,2021-02-24
2021-02-25 00:00:00+00:00,137.6,135.54,135.65,NKE,IEXG,Thursday,139.18,134.53,42592654.0,0,2021-02-25
2021-02-26 00:00:00+00:00,135.9,134.78,135.26401243938,NKE,IEXG,Friday,136.85,133.36,43047016.0,0,2021-02-26
2021-03-01 00:00:00+00:00,135.64,137.65,134.78,NKE,IEXG,Monday,139.15,135.5,49394729.0,0,2021-03-01
2021-03-02 00:00:00+00:00,137.02,137.065,137.65,NKE,IEXG,Tuesday,138.13,135.61,17082990.0,0,2021-03-02
2021-03-03 00:00:00+00:00,134.205,134.46,137.02,NKE,IEXG,Wednesday,137.4,134.16,37656575.0,0,2021-03-03
2021-03-04 00:00:00+00:00,131.935,131.92,134.26,NKE,IEXG,Thursday,135.13,130.195,41518765.0,0,2021-03-04
2021-03-05 00:00:00+00:00,133.395,133.53,132.04,NKE,IEXG,Friday,133.655,129.22,26808232.0,0,2021-03-05
2021-03-08 00:00:00+00:00,134.54,134.95,133.35,NKE,IEXG,Monday,135.63,132.38,38992135.0,0,2021-03-08
2021-03-09 00:00:00+00:00,136.05,136.05,134.56,NKE,IEXG,Tuesday,137.97,134.9,43011086.0,0,2021-03-09
2021-03-10 00:00:00+00:00,137.61,138.04,135.95,NKE,IEXG,Wednesday,138.2,136.3,35410959.0,0,2021-03-10
2021-03-11 00:00:00+00:00,141.19,141.19,141.19,NKE,IEXG,Thursday,142.16,138.56,0.0,0,2021-03-11
2021-03-12 00:00:00+00:00,140.48,140.48,140.48,NKE,IEXG,Friday,140.89,138.6,0.0,0,2021-03-12
2021-03-15 00:00:00+00:00,144.98,144.98,140.45,NKE,IEXG,Monday,145.0,140.67,42269087.0,0,2021-03-15
2021-03-16 00:00:00+00:00,144.75,144.84,144.94,NKE,IEXG,Tuesday,146.15,143.86,45784043.0,0,2021-03-16
2021-03-17 00:00:00+00:00,144.76,144.79,144.65,NKE,IEXG,Wednesday,146.1,143.35,33218995.0,0,2021-03-17
